Created Date,Cut Off At,Fakultas Text,Fakultas Tujuan Text,Id,Jenis Program Text,Jenjang,Jk,Nama Mhs,Negara Tujuan Text,Nim,Prodi Text,Tgl Mulai,Tgl Selesai,Tipe Text,Univ Tujuan Text,Verified
2018-05-25 03:36:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,10966,,S1,,Belia ANDINI CONSTANTINE Agustina ,United Kingdom,0330500717,ILMU HUBUNGAN INTERNASIONAL,2018-02-09,2018-02-28,PT,xxx,Ya
2019-12-17 16:16:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13911,Exchange Program,S1,,Fenska Umuludin Shintyamani Abdilla ,"Korea, South",0331050116,KEDOKTERAN,2019-11-24,2020-01-02,PT,Samsung Medical Center,Ya
2019-03-20 15:46:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12243,,S1,,Fenska Umuludin Shintyamani Abdilla ,Thailand,0331050116,KEDOKTERAN,2019-01-01,2019-01-31,PT,Mahidol University,Ya
2022-12-06 16:08:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8673,Conference/Seminar Workshop,Profesi,,Arnia Rif'at Seran Pramudito ,Indonesia,0431390221,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2022-06-20 14:48:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8977,Competition,S1,,Rifdah Endi Mardiyah Arvianti ,Thailand,0330020120,KEDOKTERAN,2022-03-12,2022-03-13,PT,Mahidol University,Ya
2019-08-09 11:18:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,13093,,S1,,Qatrunnada Sary Ary Hammada ,Philippines,0330320716,ILMU HUBUNGAN INTERNASIONAL,2019-08-12,2019-08-16,PT,Asean Bamboo Congress,Ya
2020-03-20 16:17:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,13726,Participation in Consortium,S1,,Ivan Rayi Wahyuhermanto Zahrani ,Malaysia,0330440717,ILMU KOMUNIKASI,2020-01-09,2020-02-22,PT,AIESEC,Ya
2021-10-29 15:59:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,14201,Exchange Program,S1,,Naaimatur Alawiyah Prakasa ANTONINDA ,Malaysia,0330530420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2019-07-17 11:26:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,12770,,S1,,FAUZIA Wimona Khilfiyah B ,Malaysia,0331320517,FARMASI,2019-07-15,2019-07-26,PT,Management & Science University (MSU),Ya
2021-11-03 16:42:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14857,Exchange Program,Profesi,,Widyaningrum Keyla Rafli PAKPAHAN ,Malaysia,0430850521,PENDIDIKAN PROFESI APOTEKER,2021-09-03,2021-09-04,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2021-11-03 16:43:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14858,Exchange Program,Profesi,,Widyaningrum Keyla Rafli PAKPAHAN ,Malaysia,0430850521,PENDIDIKAN PROFESI APOTEKER,2021-09-11,2021-09-11,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2021-11-04 15:54:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15523,Exchange Program,S1,,Ampeldenta Sri Sabil Evaluanto ,United Arab Emirates,0331320517,FARMASI,2021-08-06,2021-08-30,PT,Fakultas Farmasi,Ya
2023-02-16 15:01:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Japan East Asia Network of Exchange For Student and Youths,7872,Exchange Program,S1,,Qonitatul Widyacahya Sajidah Afiyah ,Japan,0330150421,EKONOMI PEMBANGUNAN,2023-01-24,2023-01-31,PT,Japan International Cooperation Center (JICE),
2019-11-12 08:35:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12726,,S1,,Krishanda Md. Margirizki Kusumawardani ,Taiwan,0332560417,AKUNTANSI,2019-11-10,2019-11-15,PT,Nanhua University Taiwan,Ya
2021-11-01 13:06:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,15315,Exchange Program,S1,,Iwah Fathur Aziza Valentina ,Malaysia,0330780420,AKUNTANSI,2021-10-17,2021-10-17,PT,Universiti Malaya,Ya
2019-07-09 22:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13120,,S1,,Religia Sufia Sukmajaya Andriani ,Malaysia,0331530116,KEDOKTERAN,2019-07-08,2019-08-02,PT,Universiti Kebangsaan Malaysia (UKM),Ya
2022-05-19 10:30:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,15619,Internship,S1,,NAJZLA AMRIYAN Chrisharja ADVI ,Thailand,0332950119,KEDOKTERAN,2022-07-18,2022-08-05,PT,Mahidol University,Ya
2021-11-03 08:57:00.000,2023-07-31 11:48:43.5926,Fakultas Teknologi Maju dan Multidisiplin,-,15275,Conference/Seminar Workshop,S1,,Najimuddin Armando Fadhlullah Nurlayli ,Indonesia,1330061620,TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,2021-08-06,2021-08-08,PT,UTM,Ya
2021-11-03 16:46:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14859,Exchange Program,Profesi,,Reni Elisafitri Syafira Radita ,Malaysia,0430990521,PENDIDIKAN PROFESI APOTEKER,2021-09-11,2021-09-11,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2021-11-03 16:45:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14860,Exchange Program,Profesi,,Reni Elisafitri Syafira Radita ,Malaysia,0430990521,PENDIDIKAN PROFESI APOTEKER,2021-09-03,2021-09-04,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2019-11-04 10:20:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12873,,S1,,YULIATIN Ramadhinta Purwanti WAHYUDI ,Malaysia,0331160417,MANAJEMEN,2019-11-10,2019-11-13,PT,Nanjing Tech University,Ya
2019-06-14 10:53:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary Science,11875,,S1,,Friska Arumsari Cahyasari THARIQI ,Thailand,0332640617,KEDOKTERAN HEWAN,2019-07-01,2019-07-18,PT,Khon Kaen University,Ya
2022-12-26 09:16:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Pusat Pengajian Pendidikan Jarak Jauh,7988,Exchange Program,S2,,Sutrisno Maya Siahaan Indriwati ,Malaysia,2210132462,SAINS MANAJEMEN,2022-12-11,2022-12-17,PT,University Sains Malaysia,Ya
2019-06-17 13:59:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,11991,,S1,,Alfian Ridhani Zharfan Yanriatuti ,Thailand,0330310717,ILMU HUBUNGAN INTERNASIONAL,2019-06-28,2019-08-10,PT,AIESEC Thailand Association,Ya
2019-10-15 10:47:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12734,,S1,,HILDAN DESIANUR Ramandinianto Pastika ,Malaysia,0332230317,ILMU HUKUM,2019-11-27,2019-12-01,PT,Universiti Teknologi MARA (UiTM),Ya
2022-12-08 10:46:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Fakultas Ekonomi dan Bisnis,8462,Exchange Program,S2,,Yunita Shalsabella Nandini Trisfalia ,Malaysia,0530090421,MAGISTER MANAJEMEN,2022-11-07,2022-11-11,PT,UITM AAGBS,Ya
2021-03-26 12:07:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,INTERNATIONALL COMMUNITY SERVICE,14251,Conference/Seminar Workshop,S1,,Maryam Yusvantika RIVAI Yunita ,Malaysia,1332111019,KESEHATAN MASYARAKAT,2020-02-04,2020-02-04,PT,INTERNATIONALL COMMUNITY SERVICE,Ya
2022-04-05 09:28:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,universitas teknologi mara,15682,Conference/Seminar Workshop,S1,,Lusia Fatmala Adikoro Afiyah ,Malaysia,1331801017,KESEHATAN MASYARAKAT,2021-05-25,2021-05-25,PT,Universiti Teknologi MARA (UiTM),Ya
2021-10-11 21:03:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Craniofacial Australia,14626,Exchange Program,Spesialis,,Muh. Nujum Yohanida Atmaja ,Australia,0663010218,ORTODONSIA,2021-06-17,2021-06-17,PT,Craniofacial Australia,Ya
2022-08-26 08:59:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,8889,Conference/Seminar Workshop,S1,,Septilia Indri Qubba Johan ,Singapore,0331050320,ILMU HUKUM,2022-09-01,2022-09-01,PT,National University of Singapore,Ya
2020-12-22 15:40:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,Fakultas Ilmu Sosial dan Ilmu Politik,13641,Short Program,S1,,Vanesa Febriani Shafa Farha ,Malaysia,0330650717,ILMU KOMUNIKASI,2020-12-04,2020-12-11,PT,ATU Net,Ya
2019-04-15 23:12:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,-,12399,,S1,,MUCHAMAD Aini HERFANO Rosyiandhi ,"Korea, South",1331701415,AKUAKULTUR,2019-03-28,2019-04-03,PT,Peprika [Persatuan Pelajar Indonesia di Korea Selatan],Ya
2017-08-16 11:21:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,AUN-ACTS,10157,,S1,,MUCHAMAD Aini HERFANO Rosyiandhi ,Malaysia,1331701415,AKUAKULTUR,2017-02-13,2017-06-18,FT,Universiti Putra Malaysia,Ya
2017-11-30 00:07:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,School of Fisheries and Aquaculture Sciences,10737,,S1,,MUCHAMAD Aini HERFANO Rosyiandhi ,Malaysia,1331701415,AKUAKULTUR,2017-02-01,2017-09-01,FT,Universiti Malaysia Terengganu,Ya
2021-10-25 09:53:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,School of Technology,14732,Conference/Seminar Workshop,S1,,Hutama Angelo Thoyyibah Aji ,India,0330130818,TEKNIK LINGKUNGAN,2021-04-11,2021-04-12,PT,"PDEU, Gandhinagar",Ya
2022-12-15 09:06:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Fac. Of Civil Engineering and Built Environment,8341,Exchange Program,S1,,Hutama Angelo Thoyyibah Aji ,Malaysia,0330130818,TEKNIK LINGKUNGAN,2022-06-01,2022-06-10,PT,Universiti Tun Hussein Onn Malaysia,Ya
2019-03-22 09:52:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,11982,,S1,,Duriati Wati Artha Kartika ,"Korea, South",0330500517,FARMASI,2019-01-19,2019-01-19,PT,Edusage Network,Ya
2022-06-22 05:06:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,School of Veterinary Medicine,9045,Exchange Program,S1,,Laililia KEVINA Robbi Cahyono ,Japan,0331270621,KEDOKTERAN HEWAN,2022-02-11,2022-02-11,PT,Yamaguchi University,Ya
2020-03-19 16:13:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,Asia Youth International Model United Nations,13728,Short Program,S1,,Mesia Soares Tsany PRAYOGI ,Malaysia,1330911117,PSIKOLOGI,2020-02-15,2020-03-18,PT,United Nations University,Ya
2021-08-31 08:31:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14243,Competition,S1,,Faricca Deisi Shidqon Kristel ,Pakistan,0332440119,KEDOKTERAN,2021-04-03,2021-04-03,PT,The Department of Physiology University College of Medicine The University of Lahore,Ya
2021-08-31 08:38:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14244,Competition,S1,,Faricca Deisi Shidqon Kristel ,Japan,0332440119,KEDOKTERAN,2021-03-07,2021-03-07,PT,Tokyo Medical and Dental University MiSH,Ya
2021-03-25 13:03:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,-,13376,Conference/Seminar Workshop,S1,,Esty Azizi Alfitra Modily ,Indonesia,0331910519,FARMASI,2020-11-22,2020-11-22,PT,International Global Network,Ya
2021-06-29 16:20:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Foreign Studies,14363,Exchange Program,S1,,Esty Azizi Alfitra Modily ,Japan,0331910519,FARMASI,2021-05-20,2021-07-31,PT,Osaka University,Ya
2022-12-06 16:58:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8710,Conference/Seminar Workshop,Profesi,,Cahyo Mita JIUN Mat ,Indonesia,0430370220,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-10-29 18:23:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15289,Exchange Program,S1,,Angry ASTRIA Asaeli Hendrarto ,Malaysia,0330540420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2021-10-17 13:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Asossiation Paragon,14662,Conference/Seminar Workshop,Spesialis,,Yasmine Hamidah Firdha Desilia ,Switzerland,0463090218,GIZI,2021-06-10,2021-06-13,PT,Asossiation Paragon,Ya
2019-07-11 09:56:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,MSU,12950,,S1,,Nurma Figo Andriani Fadzilla ,Malaysia,1330491016,GIZI,2019-06-24,2019-08-15,PT,Short semester program di MSU,Ya
2020-02-04 10:25:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,MSU,13839,Exchange Program,S1,,Nurma Figo Andriani Fadzilla ,Malaysia,1330491016,GIZI,2019-07-24,2019-08-15,PT,MSU,Ya
2021-11-03 12:55:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14988,Exchange Program,Profesi,,Yuniatri FAHRIL LIHAWA Chaerunisa ,Switzerland,0431160520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-10-07 08:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,12817,Exchange Program,S1,,Debora Rosydinasari Radi Mahyuddin ,Hong Kong (SAR),0330340217,KEDOKTERAN GIGI,2019-07-01,2019-07-05,PT,The University of Hong Kong,Ya
2022-12-07 15:39:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8397,Conference/Seminar Workshop,Profesi,,Nafila Sutriningsih Fajriah Khanafi ,Indonesia,0430320220,PENDIDIKAN PROFESI DOKTER GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-08-31 08:13:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Nanyang Technological University x Temasek Foundation,14784,Competition,S1,,Sindy AYDAKARINA BUDIARTO Jannah ,Singapore,0331230117,KEDOKTERAN,2021-01-03,2021-01-09,PT,Nanyang Technological University x Temasek Foundation,Ya
2021-11-03 13:25:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14915,Exchange Program,Profesi,,ADELA Fatoni Nisa Elisandro ,Switzerland,0431530520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2018-05-16 04:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,10444,,S1,,Tamariska Murbarani Yusfadhiyah Hafidzar ,Hungary,0311150114,KEDOKTERAN,2018-02-01,2018-02-28,PT,,Ya
2019-08-13 11:42:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,LAW,12769,,S1,,Lendy Lovely Sya`baniyah Ulinuha ,Thailand,0330670817,MATEMATIKA,2019-09-13,2019-09-16,PT,Bangkok University,Ya
2019-06-16 23:15:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,12247,,S1,,Aprillia Nakhwah Hasanah Panjaitan ,Japan,0331110116,KEDOKTERAN,2019-07-08,2019-08-02,PT,Oita University,Ya
2018-10-11 14:30:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,Myself My World Izmir June 2018 AISEC,11347,,S1,,Ahda Anes UL AFANDI ,Turkey,1331761116,PSIKOLOGI,2018-06-18,2018-07-31,PT,Myself My World Izmir June 2018 AISEC,Ya
2019-07-10 11:23:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12754,,S1,,Deapriska HANUNA Syawaqi Sajida ,Poland,0331370117,KEDOKTERAN,2019-07-13,2019-08-10,PT,Medical University of Gdansk,Ya
2020-02-27 08:25:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,13990,Internship,S1,,Fawwaz RIA Setyorini Pramitha ,Thailand,0330300616,KEDOKTERAN HEWAN,2019-11-15,2019-11-18,PT,Chulalongkorn University,Ya
2022-12-15 08:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8330,Exchange Program,S1,,Iqlima Auvianty Gesela PUTRIHIRARIE ,Thailand,0332540619,KEDOKTERAN HEWAN,2022-09-02,2022-12-02,FT,Chulalongkorn University,Ya
2021-11-23 16:24:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15300,Exchange Program,S1,,Ridlo Diwa Aditya Fakhrul ,Malaysia,0330690420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2019-04-23 12:36:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,12182,,S1,,Eva Ilmiyah Haykal Sabil ,Malaysia,0330510716,ANTROPOLOGI,2019-03-30,2019-03-31,PT,Conference Of Indonesian Student Associations Korea,Ya
2019-03-31 00:28:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,Internasional Asia Young Scholars Summit Conference Program 2019,12183,,S1,,Eva Ilmiyah Haykal Sabil ,China,0330510716,ANTROPOLOGI,2019-05-17,2019-05-18,PT,Internasional Asia Young Scholars Summit Conference Program 2019,Ya
2020-03-19 16:25:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,Kumamoto University,13638,Short Program,S1,,DIYAN Izzani Firdha Isnaeni ,Japan,1331171117,PSIKOLOGI,2020-02-21,2020-03-06,PT,Kumamoto University,Ya
2019-04-02 22:53:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,College of Art and Science,11931,,S1,,DIYAN Izzani Firdha Isnaeni ,Malaysia,1331171117,PSIKOLOGI,2019-02-23,2019-06-27,FT,Universiti Utara Malaysia,Ya
2022-12-20 11:01:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8078,Conference/Seminar Workshop,Spesialis,,Marselia Susanti Andy Wilujeng ,"Korea, South",0163010118,ILMU KESEHATAN MATA,2022-12-02,2022-12-03,PT,International Orbital Society,Ya
2022-06-03 08:40:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,"Psychology & Political science, law, and international studies",8898,Exchange Program,S1,,Haidar Fikratuz YUMEISIEN Andisa ,Romania,0330810320,ILMU HUKUM,2022-10-03,2023-02-28,FT,University of Papua New Guinea,Ya
2018-09-21 20:55:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,11320,,S1,,Hendri Pasha Albana Bella ,Vietnam,0331380216,KEDOKTERAN GIGI,2018-09-11,2018-09-14,PT,Da Nang City,Ya
2020-03-20 16:11:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,13368,Participation in Consortium,S1,,Isvani Maulitiva Octariyandra Sutoyo ,Malaysia,0330530719,ILMU POLITIK,2020-01-09,2020-02-22,PT,AIESEC,Ya
2019-10-07 13:47:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty of Dentistry,12649,Short Program,Profesi,,Ulyasari Sin Ardhina Ningtyas ,Japan,0430920217,PENDIDIKAN PROFESI DOKTER GIGI,2019-09-29,2019-10-09,PT,Hiroshima University,Ya
2021-11-01 13:09:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,15267,Exchange Program,S1,,MARATUS Medisika Anniko FARHAN ,Malaysia,0330160420,AKUNTANSI,2021-10-17,2021-10-17,PT,Universiti Malaya,Ya
2022-12-09 10:19:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,College of International Studies and Foreign Languages,8446,Exchange Program,S1,,MARATUS Medisika Anniko FARHAN ,Taiwan,0330160420,AKUNTANSI,2022-11-20,2022-12-01,PT,Chinese Culture University,Ya
2022-12-19 16:13:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries and Food Science,8246,Conference/Seminar Workshop,S1,,LANANG TITIKSO Arwinda Auliasari ,Malaysia,1330101420,AKUAKULTUR,2022-03-03,2022-03-03,PT,Universiti Malaysia Terengganu,Ya
2021-03-26 23:42:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Faculty of medicine,14719,Competition,S1,,Renita Alfiyah Ilmi Maulidina ,Thailand,0330420118,KEDOKTERAN,2021-03-13,2021-03-14,PT,Mahidol University,Ya
2021-09-15 13:10:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,14720,Competition,S1,,Renita Alfiyah Ilmi Maulidina ,Thailand,0330420118,KEDOKTERAN,2021-03-11,2021-03-13,PT,Mahidol University,Ya
2022-06-20 14:37:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8970,Competition,S1,,Renita Alfiyah Ilmi Maulidina ,Thailand,0330420118,KEDOKTERAN,2022-03-12,2022-03-13,PT,Mahidol University,Ya
2016-05-10 13:16:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Japanese Studies,9558,,S1,,Widy Soleha Rahmani PUTERI ,Japan,1130361211,STUDI KEJEPANGAN,2014-04-01,2015-03-31,FT,Shizuoka University,Ya
2020-03-27 14:03:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,13491,Exchange Program,S1,,Melissa Qurota Ngelo Agastya ,Taiwan,1330571218,BAHASA DAN SASTRA INGGRIS,2020-02-17,2020-06-19,FT,National Chiao Tung University,Ya
2019-10-10 15:37:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12476,,S2,,VLADIMIR Prahasto Gassany SABRIE ,Malaysia,0530140419,AKUNTANSI,2019-10-27,2019-10-30,PT,Universiti Teknologi MARA (UiTM),Ya
2017-10-31 14:22:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,9859,,S1,,DRG. Azza Damayanti Rizata ,Thailand,0311110214,KEDOKTERAN GIGI,2017-02-20,2017-02-24,PT,Mahidol University,Ya
2021-03-26 17:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Dentistry,14413,Participation in Consortium,Spesialis,,Gevi Aprillia Dinata Abdullah ,India,0363140219,ILMU KONSERVASI GIGI,2020-12-19,2020-12-30,PT,"National Institute of Design, India",Ya
2018-10-24 08:19:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,UITM Kampus Puncak Perdana Sesyen Shah Alam Selangor,11248,,D3,,Nofika RAIDAH Ladiqi YOLANDA ,Malaysia,1130121516,SISTEM INFORMASI,2018-07-09,2018-07-27,PT,UITM Kampus Puncak Perdana Sesyen Shah Alam Selangor,Ya
2019-09-23 16:11:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,"Chung-Ang University, South Korea",13242,,S1,,Luthfi Rukmi Mappananrang AZZAHRA ,"Korea, South",0330190815,STATISTIKA,2019-08-30,2019-12-22,FT,Chung-Ang University,Ya
2016-06-29 13:47:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,FACULTY OF ARTS AND SOCIAL SCIENCES,9520,,S1,,Naqiya Anas Suryansyah Makky ,Brunei Darussalam,1121421210,BAHASA DAN SASTRA INGGRIS,2012-08-11,2012-12-01,FT,Universiti Brunei Darussalam (UBD),Ya
2018-12-05 22:34:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,School of Fisheries and Aquaculture Science,11121,,S1,,Zayla Melani Fausta Indriwati ,Malaysia,1331151417,AKUAKULTUR,2018-11-24,2018-11-27,PT,Universiti Malaysia Terengganu,Ya
2017-10-31 14:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,9980,,S1,,Yayang NURISRA Dewangga Bagas ,Thailand,0330730215,KEDOKTERAN GIGI,2017-02-20,2017-02-24,PT,Mahidol University,Ya
2018-09-21 14:15:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Asia Student Summit 2018,11570,,S1,,Dyandra Prisia Min Putrananda ,"Korea, South",1330381015,GIZI,2018-07-08,2018-07-12,PT,Universitas Indonesia,Ya
2019-11-04 08:56:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12474,,S1,,Shelvi Husni Cantona Kinanti ,Malaysia,0330180419,MANAJEMEN,2019-11-10,2019-11-13,PT,Nanjing Tech University,Ya
2022-12-09 14:01:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,College of International Studies and Foreign Languages,8440,Exchange Program,S1,,Shelvi Husni Cantona Kinanti ,Taiwan,0330180419,MANAJEMEN,2022-11-20,2022-12-01,PT,Chinese Culture University,Ya
2022-01-17 15:09:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,15429,Conference/Seminar Workshop,S2,,Ristaqul Fajarwati NASRUDIN PRAYOGI ,Malaysia,1530331019,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2021-06-17,2021-06-17,PT,APACPH-KL SEMINAR ON HEALTH LAW AND ETHICS,Ya
2021-10-29 17:36:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15340,Exchange Program,S1,,Guruh Rezky Alfaruq Kennedy ,Malaysia,0331100419,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2021-03-26 09:12:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary Medicine,14384,Conference/Seminar Workshop,S1,,Tsalis Jesslyn EZRA Ferri ,Malaysia,0330560619,KEDOKTERAN HEWAN,2021-02-27,2021-02-27,PT,Unilink Society and Insitut.id ONTV,Ya
2019-12-20 15:20:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Monash Herb Feith Centre,13405,Conference/Seminar Workshop,S1,,Nahdhiya Falah MAHARDIKA Rosyid ,Australia,1330761218,ILMU SEJARAH,2019-10-01,2019-10-03,PT,Monash University,Ya
